id,Date,Rain,Temp Max,Temp Min
455,31-03-1952,0.796916783,36.72000122,24.89999962
456,04-01-1952,0.0,36.54999924,24.80999947
457,04-02-1952,0.0,37.22000122,24.30999947
458,04-03-1952,2.125270128,37.65999985,23.70000076
459,04-04-1952,0.812386453,37.36999893,24.32999992
460,04-05-1952,0.0,36.33000183,24.30999947
461,04-06-1952,0.0,35.13000107,23.86000061
462,04-07-1952,0.0,36.95999908,23.60000038
463,04-08-1952,0.451084912,36.99000168,24.04000092
464,04-09-1952,0.0,37.49000168,24.47999954
465,04-10-1952,0.0,36.90999985,24.28000069
466,04-11-1952,0.616482735,37.16999817,25.93000031
467,04-12-1952,0.750095367,37.04999924,26.71999931
468,13-04-1952,0.0,37.5,25.29000092
469,14-04-1952,0.0,38.25,24.29999924
470,15-04-1952,0.0,36.31000137,24.30999947
471,16-04-1952,0.0,37.84999847,23.87999916
472,17-04-1952,0.0,37.74000168,25.72999954
473,18-04-1952,0.0,38.27999878,25.62000084
474,19-04-1952,1.187857032,38.11000061,25.53000069
475,20-04-1952,0.0,39.06999969,26.26000023
476,21-04-1952,0.0,39.00999832,25.46999931
477,22-04-1952,0.496193439,38.00999832,26.19000053
478,23-04-1952,0.0,39.52999878,26.32999992
479,24-04-1952,6.459154606,39.95999908,25.92000008
480,25-04-1952,0.0,40.00999832,27.40999985
481,26-04-1952,0.0,39.81999969,25.98999977
482,27-04-1952,0.0,40.22000122,27.02000046
483,28-04-1952,0.0,40.66999817,27.07999992
484,29-04-1952,0.0,40.47999954,27.53000069
485,30-04-1952,0.0,41.09999847,27.63999939
486,05-01-1952,0.0,41.29000092,27.04000092
487,05-02-1952,0.0,40.54000092,27.42000008
488,05-03-1952,0.0,40.72000122,27.85000038
489,05-04-1952,0.0,41.24000168,28.22999954
490,05-05-1952,0.0,40.97000122,28.04000092
491,05-06-1952,1.962018967,40.68000031,26.76000023
492,05-07-1952,0.0,40.04000092,27.28000069
493,05-08-1952,0.0,41.33000183,26.70999908
494,05-09-1952,0.0,41.61000061,27.89999962
495,05-10-1952,0.0,42.04000092,28.84000015
496,05-11-1952,0.0,41.33000183,28.06999969
497,05-12-1952,0.0,41.40999985,28.29000092
498,13-05-1952,0.0,42.00999832,28.39999962
499,14-05-1952,0.0,41.75999832,28.59000015
500,15-05-1952,0.0,42.15999985,28.5
501,16-05-1952,0.0,41.88000107,28.55999947
502,17-05-1952,0.0,42.47999954,29.04999924
503,18-05-1952,0.0,42.79000092,29.40999985
504,19-05-1952,0.0,42.38000107,28.65999985
505,20-05-1952,0.0,41.47999954,28.88999939
506,21-05-1952,0.0,40.88000107,28.79000092
507,22-05-1952,1.763535142,37.54000092,24.95999908
508,23-05-1952,7.501330376,33.45999908,23.52000046
509,24-05-1952,31.41260147,32.59000015,23.48999977
510,25-05-1952,5.073441982,32.40999985,23.84000015
511,26-05-1952,1.686589241,34.68000031,24.55999947
512,27-05-1952,2.751618147,37.84000015,25.53000069
513,28-05-1952,0.0,37.63999939,26.84000015
514,29-05-1952,0.0,38.29999924,26.85000038
515,30-05-1952,0.0,35.36999893,26.96999931
516,31-05-1952,0.0,37.88999939,27.60000038
517,06-01-1952,0.0,40.25,27.92000008
518,06-02-1952,0.300723284,40.34000015,27.31999969
519,06-03-1952,0.0,38.20999908,25.44000053
520,06-04-1952,0.0,38.00999832,25.39999962
521,06-05-1952,0.0,37.61000061,24.98999977
522,06-06-1952,18.293993,35.63999939,25.82999992
523,06-07-1952,0.0,37.31000137,25.54000092
524,06-08-1952,0.0,37.56999969,26.90999985
525,06-09-1952,29.1410656,38.0,23.93000031
526,06-10-1952,7.722657681,35.5,24.70000076
527,06-11-1952,0.0,36.16999817,26.11000061
528,06-12-1952,0.0,36.56999969,26.57999992
529,13-06-1952,0.0,37.50999832,26.0
530,14-06-1952,0.0,37.02000046,26.62000084
531,15-06-1952,0.0,37.06999969,24.95000076
532,16-06-1952,0.0,35.65999985,25.22999954
533,17-06-1952,0.0,37.27999878,26.13999939
534,18-06-1952,2.125270128,37.56000137,25.20999908
535,19-06-1952,0.0,34.38000107,25.12999916
536,20-06-1952,0.0,35.04999924,25.20000076
537,21-06-1952,0.0,34.95999908,23.92000008
538,22-06-1952,0.0,33.99000168,24.92000008
539,23-06-1952,0.833439291,32.02000046,24.34000015
540,24-06-1952,0.0,33.91999817,23.79999924
541,25-06-1952,0.0,33.38999939,24.19000053
542,26-06-1952,3.791117191,33.27999878,24.44000053
543,27-06-1952,0.0,34.18000031,24.48999977
544,28-06-1952,0.0,34.59999847,24.60000038
545,29-06-1952,0.0,38.25999832,25.53000069
546,30-06-1952,0.0,37.93999863,25.47999954
547,07-01-1952,0.0,37.43000031,25.39999962
548,07-02-1952,0.0,36.93999863,25.29999924
549,07-03-1952,4.379275322,35.31999969,25.12999916
550,07-04-1952,0.691663563,35.65999985,24.72999954
551,07-05-1952,0.0,33.72000122,24.13999939
